member_id,permno,symbol,ticker_history,company_name,current_security_name,start_date,end_date,source,cik,gics_sector,gics_sub_industry,headquarters_location,founded,quote_symbol,quote_status,quote_note
spell-CF-20080827,,CF,CF,CF Industries,CF Industries,2008-08-27,,fja_history,1324404,Materials,Fertilizers & Agricultural Chemicals,"Deerfield, Illinois",1946,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-CRM-20080915,,CRM,CRM,Salesforce,Salesforce,2008-09-15,,fja_history,1108524,Information Technology,Application Software,"San Francisco, California",1999,CRM,auto,
spell-FAST-20080915,,FAST,FAST,Fastenal,Fastenal,2008-09-15,,fja_history,815556,Industrials,Trading Companies & Distributors,"Winona, Minnesota",1967,FAST,auto,
spell-HRS-20080922,,HRS,HRS,Harris Corporation,,2008-09-22,2019-06-01,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-PXD-20080924,,PXD,PXD,Pioneer Natural Resources,,2008-09-24,2024-05-08,fja_history,,,,,,PXD,auto,
spell-APH-20080930,,APH,APH,Amphenol,Amphenol,2008-09-30,,fja_history,820313,Information Technology,Electronic Components,"Wallingford, Connecticut",1932,APH,auto,
spell-FLS-20081002,,FLS,FLS,Flowserve,,2008-10-02,2021-03-22,fja_history,,,,,,FLS,auto,
spell-KDP-20081007,,KDP,KDP,Keurig Dr Pepper,Keurig Dr Pepper,2008-10-07,2018-07-02,fja_history,1418135,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,"Burlington, Massachusetts",1981,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-NDAQ-20081022,,NDAQ,NDAQ,"Nasdaq, Inc.","Nasdaq, Inc.",2008-10-22,,fja_history,1120193,Financials,Financial Exchanges & Data,"New York City, New York",1971,NDAQ,auto,
spell-WEC-20081031,,WEC,WEC,WEC Energy Group,WEC Energy Group,2008-10-31,,fja_history,783325,Utilities,Electric Utilities,"Milwaukee, Wisconsin",1896,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-SJM-20081106,,SJM,SJM,J.M. Smucker Company (The),J.M. Smucker Company (The),2008-11-06,,fja_history,91419,Consumer Staples,Packaged Foods & Meats,"Orrville, Ohio",1897,SJM,auto,
spell-PBCT-20081113,,PBCT,PBCT,People's United Financial,,2008-11-13,2022-04-04,fja_history,,,,,,PBCT,auto,
spell-XRAY-20081114,,XRAY,XRAY,Dentsply Sirona,,2008-11-14,2024-04-03,fja_history,,,,,,XRAY,auto,
spell-WYNN-20081114,,WYNN,WYNN,Wynn Resorts,Wynn Resorts,2008-11-14,,fja_history,1174922,Consumer Discretionary,Casinos & Gaming,"Paradise, Nevada",2002,WYNN,auto,
spell-CEPH-20081117,,CEPH,CEPH,Cephalon,,2008-11-17,2011-10-14,fja_history,,,,,,CEPH,auto,
spell-SRCL-20081119,,SRCL,SRCL,Stericycle,,2008-11-19,2018-12-03,fja_history,,,,,,SRCL,auto,
spell-LIFE-20081124,,LIFE,LIFE,Life Technologies,,2008-11-24,2014-01-24,fja_history,,,,,,LIFE,auto,
spell-DNB-20081202,,DNB,DNB,Dun & Bradstreet,,2008-12-02,2017-04-05,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-RSG-20081205,,RSG,RSG,Republic Services,Republic Services,2008-12-05,,fja_history,1060391,Industrials,Environmental & Facilities Services,"Phoenix, Arizona",1998 (1981),RSG,auto,
spell-EQT-20081219,,EQT,EQT,EQT Corporation,EQT Corporation,2008-12-19,2018-11-13,fja_history,33213,Energy,Oil & Gas Exploration & Production,"Pittsburgh, Pennsylvania",1888,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-MFE-20081223,,MFE,MFE,McAfee,,2008-12-23,2011-03-01,fja_history,,,,,,MFE,auto,
spell-OI-20090102,,OI,OI,Owens-Illinois,,2009-01-02,2016-12-02,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-SCG-20090102,,SCG,SCG,SCANA,,2009-01-02,2019-01-02,fja_history,,,,,,SCG,auto,
spell-FLIR-20090102,,FLIR,FLIR,FLIR Systems,,2009-01-02,2021-05-14,fja_history,,,,,,FLIR,auto,
spell-IRM-20090106,,IRM,IRM,Iron Mountain,Iron Mountain,2009-01-06,,fja_history,1020569,Real Estate,Other Specialized REITs,"Portsmouth, New Hampshire",1951,IRM,auto,
spell-WELL-20090130,,WELL,WELL,Welltower,Welltower,2009-01-30,,fja_history,766704,Real Estate,Health Care REITs,"Toledo, Ohio",1970,WELL,auto,
spell-DO-20090226,,DO,DO,Diamond Offshore Drilling,,2009-02-26,2016-10-03,fja_history,,,,,,DO,auto,
spell-HRL-20090304,,HRL,HRL,Hormel Foods,Hormel Foods,2009-03-04,,fja_history,48465,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",1891,HRL,auto,
spell-VTR-20090304,,VTR,VTR,Ventas,Ventas,2009-03-04,,fja_history,740260,Real Estate,Health Care REITs,"Chicago, Illinois",1998,VTR,auto,
spell-ES-20090317,,ES,ES,Eversource Energy,Eversource Energy,2009-03-17,,fja_history,72741,Utilities,Electric Utilities,"Hartford, Connecticut",1966,ES,auto,
spell-ORLY-20090327,,ORLY,ORLY,O’Reilly Automotive,O’Reilly Automotive,2009-03-27,,fja_history,898173,Consumer Discretionary,Automotive Retail,"Springfield, Missouri",1957,ORLY,auto,
spell-TWC-20090330,,TWC,TWC,Time Warner Cable,,2009-03-30,2016-05-18,fja_history,,,,,,TWC,auto,
spell-DNR-20090402,,DNR,DNR,Denbury Resources,,2009-04-02,2015-03-23,fja_history,,,,,,DNR,auto,
spell-FTI-20090605,,FTI,FTI,TechnipFMC,,2009-06-05,2021-02-12,fja_history,,,,,,FTI,auto,
spell-ATGE-20090609,,ATGE,ATGE,ATGE,,2009-06-09,2012-10-01,fja_history,,,,,,ATGE,auto,
spell-TMUS-20090630,,TMUS,TMUS,T-Mobile US,T-Mobile US,2009-06-30,2013-05-01,fja_history,1283699,Communication Services,Wireless Telecommunication Services,"Bellevue, Washington",1994,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-PWR-20090701,,PWR,PWR,Quanta Services,Quanta Services,2009-07-01,,fja_history,1050915,Industrials,Construction & Engineering,"Houston, Texas",1997,PWR,auto,
spell-WDC-20090701,,WDC,WDC,Western Digital,Western Digital,2009-07-01,,fja_history,106040,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",1970,WDC,auto,
spell-RHT-20090727,,RHT,RHT,Red Hat,,2009-07-27,2019-07-15,fja_history,,,,,,RHT,auto,
spell-FMC-20090819,,FMC,FMC,FMC Corporation,,2009-08-19,2025-04-24,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-CFN-20090901,,CFN,CFN,Carefusion,,2009-09-01,2015-03-17,fja_history,,,,,,CFN,auto,
spell-ARG-20090909,,ARG,ARG,Airgas,,2009-09-09,2016-05-23,fja_history,,,,,,ARG,auto,
spell-FSLR-20091016,,FSLR,FSLR,First Solar,First Solar,2009-10-16,2017-03-20,fja_history,1274494,Information Technology,Semiconductors,"Tempe, Arizona",1999,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-BKNG-20091106,,BKNG,BKNG,Booking Holdings,Booking Holdings,2009-11-06,,fja_history,1075531,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Norwalk, Connecticut",1996,BKNG,auto,
spell-LDOS-20091221,,LDOS,LDOS,Leidos,Leidos,2009-12-21,2013-09-23,fja_history,1336920,Industrials,Diversified Support Services,"Reston, Virginia",1969,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-CLF-20091221,,CLF,CLF,Cliffs Natural Resources,,2009-12-21,2014-04-02,fja_history,,,,,,CLF,auto,
spell-MJN-20091221,,MJN,MJN,Mead Johnson,,2009-12-21,2017-06-15,fja_history,,,,,,MJN,auto,
spell-ROST-20091221,,ROST,ROST,Ross Stores,Ross Stores,2009-12-21,,fja_history,745732,Consumer Discretionary,Apparel Retail,"Dublin, California",1982,ROST,auto,
spell-V-20091221,,V,V,Visa Inc.,Visa Inc.,2009-12-21,,fja_history,1403161,Financials,Transaction & Payment Processing Services,"San Francisco, California",1958,V,auto,
spell-ROP-20091223,,ROP,ROP,Roper Technologies,Roper Technologies,2009-12-23,,fja_history,882835,Information Technology,Electronic Equipment & Instruments,"Sarasota, Florida",1981,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-NRG-20100129,,NRG,NRG,NRG Energy,NRG Energy,2010-01-29,,fja_history,1013871,Utilities,Independent Power Producers & Energy Traders,"Houston, Texas",1992,NRG,auto,
spell-URBN-20100208,,URBN,URBN,Urban Outfitters,,2010-02-08,2017-03-20,fja_history,,,,,,URBN,auto,
spell-BRK_B-20100216,,BRK.B,BRK.B,Berkshire Hathaway,Berkshire Hathaway,2010-02-16,,fja_history,1067983,Financials,Multi-Sector Holdings,"Omaha, Nebraska",1839,BRK-B,auto,
spell-HP-20100301,,HP,HP,Helmerich & Payne,,2010-03-01,2020-05-22,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-DISCA-20100301,,DISCA,DISCA,"Discovery, Inc.",,2010-03-01,2022-04-11,fja_history,,,,,,DISCA,auto,
spell-OKE-20100315,,OKE,OKE,Oneok,Oneok,2010-03-15,,fja_history,1039684,Energy,Oil & Gas Storage & Transportation,"Tulsa, Oklahoma",1906,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-CERN-20100430,,CERN,CERN,Cerner,,2010-04-30,2022-06-08,fja_history,,,,,,CERN,auto,
spell-KMX-20100628,,KMX,KMX,CarMax,,2010-06-28,2025-10-31,fja_history,,,,,,KMX,auto,
spell-QEP-20100701,,QEP,QEP,QEP Resources,,2010-07-01,2015-07-01,fja_history,,,,,,QEP,auto,
spell-IR-20101117,,IR,IR,Ingersoll Rand,Ingersoll Rand,2010-11-17,,fja_history,1699150,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",1859,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-CVC-20101220,,CVC,CVC,Cablevision Systems,,2010-12-20,2016-06-21,fja_history,,,,,,CVC,auto,
spell-NFX-20101220,,NFX,NFX,Newfield Exploration,,2010-12-20,2019-02-15,fja_history,,,,,,NFX,auto,
spell-FFIV-20101220,,FFIV,FFIV,"F5, Inc.","F5, Inc.",2010-12-20,,fja_history,1048695,Information Technology,Communications Equipment,"Seattle, Washington",1996,FFIV,auto,
spell-NFLX-20101220,,NFLX,NFLX,Netflix,Netflix,2010-12-20,,fja_history,1065280,Communication Services,Movies & Entertainment,"Los Gatos, California",1997,NFLX,auto,
spell-MMI-20110104,,MMI,MMI,Motorola Mobility,,2011-01-04,2012-05-22,fja_history,,,,,,MMI,auto,
spell-NE-20110118,,NE,NE,Noble Corporation,,2011-01-18,2015-07-20,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-JOY-20110228,,JOY,JOY,Joy Global,,2011-02-28,2015-10-08,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-COV-20110301,,COV,COV,Covidien,,2011-03-01,2015-01-27,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-EW-20110401,,EW,EW,Edwards Lifesciences,Edwards Lifesciences,2011-04-01,,fja_history,1099800,Health Care,Health Care Equipment,"Irvine, California",1958,EW,auto,
spell-BLK-20110404,,BLK,BLK,BlackRock,BlackRock,2011-04-04,,fja_history,2012383,Financials,Asset Management & Custody Banks,"New York City, New York",1988,BLK,auto,
spell-CMG-20110428,,CMG,CMG,Chipotle Mexican Grill,Chipotle Mexican Grill,2011-04-28,,fja_history,1058090,Consumer Discretionary,Restaurants,"Newport Beach, California",1993,CMG,auto,
spell-ANRZQ-20110602,,ANRZQ,ANRZQ,ANRZQ,,2011-06-02,2012-10-02,fja_history,,,,,,ANRZQ,auto,
spell-MPC-20110701,,MPC,MPC,Marathon Petroleum,Marathon Petroleum,2011-07-01,,fja_history,1510295,Energy,Oil & Gas Refining & Marketing,"Findlay, Ohio",2009 (1887),MPC,auto,
spell-ACN-20110706,,ACN,ACN,Accenture,Accenture,2011-07-06,,fja_history,1467373,Information Technology,IT Consulting & Other Services,"Dublin, Ireland",1989,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-MOS-20110926,,MOS,MOS,Mosaic Company (The),Mosaic Company (The),2011-09-26,,fja_history,1285785,Materials,Fertilizers & Agricultural Chemicals,"Tampa, Florida",2004 (1865 / 1909),MOS,auto,
spell-TEL-20111017,,TEL,TEL,TE Connectivity,TE Connectivity,2011-10-17,,fja_history,1385157,Information Technology,Electronic Manufacturing Services,"Galway, Ireland",2007,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-XYL-20111101,,XYL,XYL,Xylem Inc.,Xylem Inc.,2011-11-01,,fja_history,1524472,Industrials,Industrial Machinery & Supplies & Components,"White Plains, New York",2011,XYL,auto,
spell-CBE-20111123,,CBE,CBE,Cooper Industries,,2011-11-23,2012-12-03,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-GAS-20111213,,GAS,GAS,Nicor Gas,,2011-12-13,2016-07-01,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-PRGO-20111219,,PRGO,PRGO,Perrigo,,2011-12-19,2021-09-20,fja_history,,,,,,PRGO,auto,
spell-BWA-20111219,,BWA,BWA,BorgWarner,,2011-12-19,2025-04-24,fja_history,,,,,,BWA,auto,
spell-DLTR-20111219,,DLTR,DLTR,Dollar Tree,Dollar Tree,2011-12-19,,fja_history,935703,Consumer Staples,Consumer Staples Merchandise Retail,"Chesapeake, Virginia",1986,DLTR,auto,
spell-TRIP-20111221,,TRIP,TRIP,TripAdvisor,,2011-12-21,2019-12-23,fja_history,,,,,,TRIP,auto,
spell-WPX-20120103,,WPX,WPX,WPX Energy,,2012-01-03,2014-03-24,fja_history,,,,,,WPX,auto,
spell-CCI-20120313,,CCI,CCI,Crown Castle,Crown Castle,2012-03-13,,fja_history,1051470,Real Estate,Telecom Tower REITs,"Houston, Texas",1994,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-FOSL-20120404,,FOSL,FOSL,Fossil Group,,2012-04-04,2016-01-05,fja_history,,,,,,FOSL,auto,
spell-PSX-20120501,,PSX,PSX,Phillips 66,Phillips 66,2012-05-01,,fja_history,1534701,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012 (1917),PSX,auto,
spell-ALXN-20120525,,ALXN,ALXN,Alexion Pharmaceuticals,,2012-05-25,2021-07-21,fja_history,,,,,,ALXN,auto,
spell-KMI-20120525,,KMI,KMI,Kinder Morgan,Kinder Morgan,2012-05-25,,fja_history,1506307,Energy,Oil & Gas Storage & Transportation,"Houston, Texas",1997,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-LRCX-20120605,,LRCX,LRCX,Lam Research,Lam Research,2012-06-05,,fja_history,707549,Information Technology,Semiconductor Materials & Equipment,"Fremont, California",1980,LRCX,auto,
spell-MNST-20120629,,MNST,MNST,Monster Beverage,Monster Beverage,2012-06-29,,fja_history,865752,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,"Corona, California",2012 (1935),MNST,auto,
spell-STX-20120702,,STX,STX,Seagate Technology,Seagate Technology,2012-07-02,,fja_history,1137789,Information Technology,"Technology Hardware, Storage & Peripherals","Dublin, Ireland",1979,STX,auto,
spell-ESV-20120731,,ESV,ESV,Ensco,,2012-07-31,2016-03-30,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-LYB-20120905,,LYB,LYB,LyondellBasell,LyondellBasell,2012-09-05,,fja_history,1489393,Materials,Specialty Chemicals,"Rotterdam, Netherlands",2007,LYB,auto,
spell-PNR-20121001,,PNR,PNR,Pentair,Pentair,2012-10-01,,fja_history,77360,Industrials,Industrial Machinery & Supplies & Components,"Worsley, United Kingdom",1966,PNR,auto,
spell-KRFT-20121002,,KRFT,KRFT,Kraft Foods,,2012-10-02,2015-07-06,fja_history,,,,,,KRFT,auto,
spell-ADT-20121002,,ADT,ADT,ADT,,2012-10-02,2016-05-02,fja_history,,,,,,ADT,auto,
spell-PETM-20121005,,PETM,PETM,PetSmart,,2012-10-05,2015-03-12,fja_history,,,,,,PETM,auto,
spell-DG-20121203,,DG,DG,Dollar General,Dollar General,2012-12-03,,fja_history,29534,Consumer Staples,Consumer Staples Merchandise Retail,"Goodlettsville, Tennessee",1939,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-GRMN-20121212,,GRMN,GRMN,Garmin,Garmin,2012-12-12,,fja_history,1121788,Consumer Discretionary,Consumer Electronics,"Schaffhausen, Switzerland",1989,GRMN,auto,
spell-APTV-20121224,,APTV,APTV,Aptiv,Aptiv,2012-12-24,,fja_history,1521332,Consumer Discretionary,Automotive Parts & Equipment,"Schaffhausen, Switzerland",1994,APTV,auto,
spell-ABBV-20130102,,ABBV,ABBV,AbbVie,AbbVie,2013-01-02,,fja_history,1551152,Health Care,Biotechnology,"North Chicago, Illinois",2013 (1888),ABBV,auto,
spell-PVH-20130214,,PVH,PVH,PVH,,2013-02-14,2022-09-19,fja_history,,,,,,PVH,auto,
spell-REGN-20130501,,REGN,REGN,Regeneron Pharmaceuticals,Regeneron Pharmaceuticals,2013-05-01,,fja_history,872589,Health Care,Biotechnology,"Tarrytown, New York",1988,REGN,auto,
spell-MAC-20130509,,MAC,MAC,Macerich,,2013-05-09,2019-12-23,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-KSU-20130524,,KSU,KSU,Kansas City Southern,,2013-05-24,2021-12-14,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-GM-20130607,,GM,GM,General Motors,General Motors,2013-06-07,,fja_history,1467858,Consumer Discretionary,Automobile Manufacturers,"Detroit, Michigan",1908,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-ZTS-20130624,,ZTS,ZTS,Zoetis,Zoetis,2013-06-24,,fja_history,1555280,Health Care,Pharmaceuticals,"Parsippany, New Jersey",1952,ZTS,auto,
spell-NWSA-20130701,,NWSA,NWSA,News Corp (Class A),News Corp (Class A),2013-07-01,,fja_history,1564708,Communication Services,Publishing,"New York City, New York",2013 (News Corporation 1980),NWSA,auto,
spell-NLSN-20130709,,NLSN,NLSN,Nielsen Holdings,,2013-07-09,2022-10-12,fja_history,,,,,,NLSN,auto,
spell-DAL-20130911,,DAL,DAL,Delta Air Lines,Delta Air Lines,2013-09-11,,fja_history,27904,Industrials,Passenger Airlines,"Atlanta, Georgia",1929,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-AME-20130923,,AME,AME,Ametek,Ametek,2013-09-23,,fja_history,1037868,Industrials,Electrical Components & Equipment,"Berwyn, Pennsylvania",1930,AME,auto,
spell-VRTX-20130923,,VRTX,VRTX,Vertex Pharmaceuticals,Vertex Pharmaceuticals,2013-09-23,,fja_history,875320,Health Care,Biotechnology,"Boston, Massachusetts",1989,VRTX,auto,
spell-RIG-20131029,,RIG,RIG,Transocean,,2013-10-29,2017-07-26,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-KORS-20131113,,KORS,KORS,Michael Kors,,2013-11-13,2018-09-19,fja_history,,,,,,KORS,auto,
spell-ALLE-20131202,,ALLE,ALLE,Allegion,Allegion,2013-12-02,,fja_history,1579241,Industrials,Building Products,"Dublin, Ireland",1908,ALLE,auto,
spell-GGP-20131210,,GGP,GGP,GGP,,2013-12-10,2018-08-28,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-ADS-20131223,,ADS,ADS,Alliance Data Systems,,2013-12-23,2020-06-22,fja_history,,,,,,ADS,auto,
spell-FB-20131223,,FB,FB,Facebook,,2013-12-23,2022-06-09,fja_history,,,,,,FB,auto,
spell-MHK-20131223,,MHK,MHK,Mohawk Industries,,2013-12-23,2025-12-22,fja_history,,,,,,MHK,auto,
spell-TSCO-20140124,,TSCO,TSCO,Tractor Supply,Tractor Supply,2014-01-24,,fja_history,916365,Consumer Discretionary,Other Specialty Retail,"Brentwood, Tennessee",1938,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-GMCR-20140324,,GMCR,GMCR,Keurig Green Mountain,,2014-03-24,2016-03-03,fja_history,,,,,,GMCR,auto,
spell-ESS-20140402,,ESS,ESS,Essex Property Trust,Essex Property Trust,2014-04-02,,fja_history,920522,Real Estate,Multi-Family Residential REITs,"San Mateo, California",1971,ESS,auto,
